alpha,beta,mc_run,distance_mean,distance_std,a1_acc_mean,a1_acc_std,a2_acc_mean,a2_acc_std,scenario_time,scenario_time_std,confidence_mean,confidence_std
2.500000000000000000e-01,1.000000000000000056e-01,1.300000000000000000e+01,6.949583009458018878e+00,3.867571052808251031e-02,1.349857347788279593e+00,9.511454691523091309e-01,3.997616613389421758e+00,2.639967274179578105e+00,8.299999999999986500e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,1.000000000000000056e-01,1.400000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.059999999999997833e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
2.500000000000000000e-01,1.000000000000000056e-01,1.500000000000000000e+01,6.951672253693498504e+00,4.175504967250224381e-02,1.541883748596559300e+00,8.607702068860452194e-01,3.936813428573501028e+00,2.581281939998532504e+00,8.699999999999985079e+00,0.000000000000000000e+00,9.999721895241955316e-01,2.593988494737607957e-04
2.500000000000000000e-01,1.000000000000000056e-01,1.600000000000000000e+01,6.937274864377508621e+00,2.727831497207979655e-02,1.487220956942439498e+00,9.761208284358776632e-01,4.547163551131189863e+00,2.959637237565667434e+00,6.699999999999992184e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,1.000000000000000056e-01,1.700000000000000000e+01,6.947828177176429421e+00,3.782435333897714996e-02,1.303490501884093877e+00,9.400866416931886738e-01,4.309576805434858215e+00,2.612069189830113825e+00,6.899999999999991473e+00,0.000000000000000000e+00,9.998829721734210363e-01,6.894685014692727293e-04
2.500000000000000000e-01,1.000000000000000056e-01,1.800000000000000000e+01,6.961513215463218884e+00,4.760385753145219417e-02,1.561848881051866922e+00,9.528068468627203247e-01,4.281273245493297352e+00,2.806850891581874841e+00,6.599999999999992539e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,1.000000000000000056e-01,1.900000000000000000e+01,6.952711711591047283e+00,3.823266333002776213e-02,1.514343946063846813e+00,8.965560491388144815e-01,4.325868520887285129e+00,2.665664675903602454e+00,6.799999999999991829e+00,0.000000000000000000e+00,9.999905206278255632e-01,7.816890547968710775e-05
2.500000000000000000e-01,1.000000000000000056e-01,2.000000000000000000e+01,6.944440160691820019e+00,3.533144491813317023e-02,1.582813360780402245e+00,9.009402031088598051e-01,4.413346440703707074e+00,2.980658556154614391e+00,6.699999999999992184e+00,0.000000000000000000e+00,9.999795728408509277e-01,1.672035037619647787e-04
2.500000000000000000e-01,1.000000000000000056e-01,2.100000000000000000e+01,6.942436634894369796e+00,2.552708496632534463e-02,1.424580933337859179e+00,7.714422175336601573e-01,4.421256951305544192e+00,2.769144630598436851e+00,6.599999999999992539e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,1.000000000000000056e-01,2.200000000000000000e+01,6.938321473459283517e+00,2.541544026471235715e-02,1.417651121853847895e+00,9.278780278248829338e-01,4.423298491791659792e+00,3.017206885454721377e+00,6.699999999999992184e+00,0.000000000000000000e+00,9.998628120561043886e-01,9.143608629068054926e-04
2.500000000000000000e-01,1.000000000000000056e-01,2.300000000000000000e+01,6.963422704702886712e+00,5.439508678814834047e-02,1.528975611540636992e+00,1.011930441205081577e+00,4.150427979688352309e+00,3.138069459309421827e+00,8.799999999999984723e+00,0.000000000000000000e+00,9.999087126480390442e-01,5.798954003580256795e-04
2.500000000000000000e-01,1.000000000000000056e-01,2.400000000000000000e+01,6.956755052428837516e+00,4.800132613767850442e-02,1.726258935020528407e+00,9.630860785330758178e-01,4.712117646831403661e+00,3.068951551041737336e+00,6.599999999999992539e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,1.000000000000000056e-01,2.500000000000000000e+01,6.940538261076815374e+00,3.195757856749423947e-02,1.512521479704570293e+00,9.578310158234667471e-01,4.802043794706505331e+00,3.693998323706414677e+00,6.799999999999991829e+00,0.000000000000000000e+00,9.999032749742038373e-01,5.998887901356167928e-04
2.500000000000000000e-01,1.000000000000000056e-01,2.600000000000000000e+01,6.951534173322775345e+00,4.945970849927266988e-02,1.582732836651085551e+00,8.932718217169240971e-01,4.450432098536827752e+00,2.819327360312733344e+00,7.299999999999990052e+00,0.000000000000000000e+00,9.999640967434284544e-01,3.067575586156639296e-04
2.500000000000000000e-01,1.000000000000000056e-01,2.700000000000000000e+01,6.958475861817853492e+00,5.067659418561991369e-02,1.584283106967842469e+00,8.814779045229841348e-01,4.275891990605892090e+00,3.094680910553343267e+00,8.699999999999985079e+00,0.000000000000000000e+00,9.998546771070508932e-01,1.347753099762777828e-03
2.500000000000000000e-01,1.000000000000000056e-01,2.800000000000000000e+01,6.952021390130359357e+00,4.158730544454972838e-02,1.431404786647245020e+00,8.289088702232070283e-01,4.207455135764786469e+00,2.899138545793760624e+00,8.599999999999985434e+00,0.000000000000000000e+00,9.999740201980370502e-01,2.409267719927731780e-04
2.500000000000000000e-01,1.000000000000000056e-01,2.900000000000000000e+01,6.943938158912531300e+00,3.052662896106068946e-02,1.508644495643967520e+00,9.504302702184200813e-01,4.375682272295830622e+00,2.807949324148620640e+00,6.699999999999992184e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,1.000000000000000056e-01,3.000000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.259999999999997122e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
2.500000000000000000e-01,1.000000000000000056e-01,3.100000000000000000e+01,6.954099179181542745e+00,4.008006663768509670e-02,1.249683911941871672e+00,8.920676250534801399e-01,3.796666753321371157e+00,2.525514371452911355e+00,8.799999999999984723e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,1.000000000000000056e-01,3.200000000000000000e+01,6.952510232825911629e+00,3.738354639644458216e-02,1.482468817437865960e+00,9.346005529216876440e-01,3.992926071521259779e+00,2.455892693548681560e+00,8.499999999999985789e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,1.000000000000000056e-01,3.300000000000000000e+01,6.948505746515941439e+00,4.485574604227044598e-02,1.419245991546359775e+00,8.392885125149186498e-01,4.066177712136596512e+00,2.778236637401013009e+00,9.199999999999983302e+00,0.000000000000000000e+00,9.997767655148697141e-01,1.406776050630718792e-03
2.500000000000000000e-01,1.000000000000000056e-01,3.400000000000000000e+01,6.955247714231708400e+00,4.800027842998168953e-02,1.420585355251982929e+00,8.838628760014483055e-01,4.210847620821052573e+00,2.963780743462749445e+00,8.399999999999986144e+00,0.000000000000000000e+00,9.999835790385018797e-01,1.505005980979443525e-04
2.500000000000000000e-01,1.000000000000000056e-01,3.500000000000000000e+01,6.946158843654471227e+00,3.629589220498989632e-02,1.595082968381238198e+00,8.911577710514527739e-01,4.338206987417714267e+00,2.787130386807550764e+00,6.699999999999992184e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,1.000000000000000056e-01,3.600000000000000000e+01,6.941460609016172789e+00,3.078963532232091918e-02,1.355034726852440974e+00,8.026635353868077916e-01,4.278606957730644034e+00,2.810635652899653447e+00,6.799999999999991829e+00,0.000000000000000000e+00,9.999928523103767120e-01,5.894135859247964093e-05
2.500000000000000000e-01,1.000000000000000056e-01,3.700000000000000000e+01,6.964076359729106436e+00,5.302511243673068558e-02,1.534648653449714795e+00,8.932195917719197853e-01,3.982546095782788509e+00,2.919130746964349932e+00,8.999999999999984013e+00,0.000000000000000000e+00,9.998015580649165512e-01,1.327183252508228745e-03
2.500000000000000000e-01,1.000000000000000056e-01,3.800000000000000000e+01,6.944670955711834459e+00,2.627999959175089315e-02,1.462258668318189736e+00,1.056873361726905491e+00,4.354122195213522950e+00,2.581100561282624994e+00,6.499999999999992895e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,1.000000000000000056e-01,3.900000000000000000e+01,6.940859797167887812e+00,2.779797300978845837e-02,1.460240940393598974e+00,7.503883608452387444e-01,4.700438928241044145e+00,3.317768278494363621e+00,6.599999999999992539e+00,0.000000000000000000e+00,9.999307613581582821e-01,5.624973854070583913e-04
2.500000000000000000e-01,1.000000000000000056e-01,4.000000000000000000e+01,6.941484651646694815e+00,3.357550679981838315e-02,1.354816239877542294e+00,9.191834839419329439e-01,4.336169698196080446e+00,2.773102710558812856e+00,6.899999999999991473e+00,0.000000000000000000e+00,9.998958895817550152e-01,8.648060845717765299e-04
2.500000000000000000e-01,1.000000000000000056e-01,4.100000000000000000e+01,6.948076623659371620e+00,3.687660853702994651e-02,1.560515811122496377e+00,8.495668426747617907e-01,4.642038651281230166e+00,3.149628188396752737e+00,6.499999999999992895e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,1.000000000000000056e-01,4.200000000000000000e+01,6.952801431388781594e+00,4.367599505849818070e-02,1.490756324493597296e+00,9.145938187411859488e-01,4.129751637548530141e+00,2.832037084162397189e+00,8.899999999999984368e+00,0.000000000000000000e+00,9.999647990984509294e-01,2.899043028794626750e-04
2.500000000000000000e-01,1.000000000000000056e-01,4.300000000000000000e+01,6.947583295603072528e+00,3.594390866834896309e-02,1.494691345651928849e+00,8.610651089281449178e-01,4.440899230184159663e+00,2.692467267538647846e+00,6.799999999999991829e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,1.000000000000000056e-01,4.400000000000000000e+01,6.959326363806408011e+00,4.766774278371328083e-02,1.659469854200673611e+00,9.864419987859857075e-01,4.344601765308489405e+00,3.238235659145678014e+00,9.099999999999983658e+00,0.000000000000000000e+00,9.998279602785555831e-01,1.292839068468455786e-03
2.500000000000000000e-01,1.000000000000000056e-01,4.500000000000000000e+01,6.948582064115090162e+00,3.840817758857904829e-02,1.460850875656210635e+00,8.800725260365499514e-01,4.065797144875742397e+00,2.792628005027408822e+00,8.699999999999985079e+00,0.000000000000000000e+00,9.999908321313742965e-01,8.551218578081003772e-05
2.500000000000000000e-01,1.000000000000000056e-01,4.600000000000000000e+01,6.956913147503279937e+00,4.336530010553329983e-02,1.461481659625093910e+00,8.104617437930597967e-01,4.000437253549008254e+00,2.920379595619382318e+00,8.799999999999984723e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,1.000000000000000056e-01,4.700000000000000000e+01,6.944784496593605638e+00,2.965412707705004577e-02,1.363136050653651399e+00,9.405605248782504813e-01,4.264316725583095824e+00,2.874564277342168683e+00,6.799999999999991829e+00,0.000000000000000000e+00,9.999472841875245432e-01,4.347057259520879053e-04
2.500000000000000000e-01,1.000000000000000056e-01,4.800000000000000000e+01,6.963671346993504763e+00,5.198619144716460500e-02,1.347896473756262203e+00,9.435654746660600001e-01,4.234290048517265426e+00,3.100178754008660498e+00,8.399999999999986144e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,1.000000000000000056e-01,4.900000000000000000e+01,6.951947494985287967e+00,3.720866775018848160e-02,1.608817831406716747e+00,9.826834950974590033e-01,4.336969666620245967e+00,2.648557929366162078e+00,6.599999999999992539e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,1.000000000000000056e-01,5.000000000000000000e+01,6.957387596460831602e+00,5.058974680927914858e-02,1.462669714281140898e+00,8.807308372656360573e-01,4.315849493480973464e+00,2.877218220771013080e+00,8.799999999999984723e+00,0.000000000000000000e+00,9.997217399803832727e-01,2.076636123676910053e-03
2.500000000000000000e-01,1.000000000000000056e-01,5.100000000000000000e+01,6.944297639699244407e+00,3.887873724124198821e-02,1.614920718639013097e+00,9.793117803667484855e-01,4.491645473028947677e+00,3.036574978014540349e+00,6.599999999999992539e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,1.000000000000000056e-01,5.200000000000000000e+01,6.951084370069740892e+00,3.864728604527410682e-02,1.306731740740009196e+00,1.025943210331969446e+00,4.415236081113294020e+00,2.683638473107859745e+00,6.699999999999992184e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,1.000000000000000056e-01,5.300000000000000000e+01,6.945344602086109376e+00,4.315710884090397104e-02,1.712154683774105735e+00,1.044519497266009678e+00,4.583462873585549602e+00,2.999361787579715166e+00,6.999999999999991118e+00,0.000000000000000000e+00,9.997790484128011856e-01,1.563779061365587475e-03
2.500000000000000000e-01,1.000000000000000056e-01,5.400000000000000000e+01,6.940370592689344420e+00,2.560347803900441671e-02,1.359612835967693778e+00,8.605559745400581662e-01,4.276648683137990403e+00,2.575557153210442429e+00,6.899999999999991473e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,1.000000000000000056e-01,5.500000000000000000e+01,6.952552332986386752e+00,3.684082445400844313e-02,1.537012667200304827e+00,9.715544203378626564e-01,4.506737229950066315e+00,2.682919692652651289e+00,6.599999999999992539e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,1.000000000000000056e-01,5.600000000000000000e+01,6.958744372780343745e+00,4.929559627571214464e-02,1.479031516007621949e+00,9.732836792178143348e-01,4.237883505440025900e+00,3.086278156723631039e+00,8.299999999999986500e+00,0.000000000000000000e+00,9.998913958578712347e-01,8.600440939694267706e-04
2.500000000000000000e-01,1.000000000000000056e-01,5.700000000000000000e+01,6.953849637911367232e+00,4.555409086653783302e-02,1.496845609728453264e+00,9.576503664108447778e-01,4.283675287523690756e+00,3.265859994842044145e+00,8.599999999999985434e+00,0.000000000000000000e+00,9.999890200523288142e-01,1.018238458025749277e-04
2.500000000000000000e-01,1.000000000000000056e-01,5.800000000000000000e+01,6.946409913491059740e+00,3.756489428430572625e-02,1.463191144439313529e+00,9.038021608619974945e-01,4.248815472829746476e+00,2.914638508696359320e+00,8.599999999999985434e+00,0.000000000000000000e+00,9.999871372529554048e-01,8.420752652062800229e-05
2.500000000000000000e-01,1.000000000000000056e-01,5.900000000000000000e+01,6.945579795763842768e+00,3.119026650035449863e-02,1.391008761826579621e+00,8.274247428338421528e-01,4.434879727953634720e+00,2.912562723821125577e+00,6.699999999999992184e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,1.000000000000000056e-01,6.000000000000000000e+01,6.945887464558863300e+00,4.704943329501261318e-02,1.677554895023727788e+00,9.173078251653861148e-01,4.455571491317646071e+00,3.001794226756326900e+00,6.999999999999991118e+00,0.000000000000000000e+00,9.999195726883560731e-01,6.729031669403034641e-04
2.500000000000000000e-01,1.000000000000000056e-01,6.100000000000000000e+01,6.945342721314272438e+00,3.573454414270614554e-02,1.495425430326763561e+00,8.813236438790243987e-01,4.732476536578062998e+00,3.444524927866204234e+00,6.799999999999991829e+00,0.000000000000000000e+00,9.999953814731721291e-01,3.586931655808346908e-05
2.500000000000000000e-01,1.000000000000000056e-01,6.200000000000000000e+01,6.951660264584382354e+00,4.280695823012061613e-02,1.549546691237817075e+00,8.879264750186219857e-01,4.257976828171101680e+00,2.936506190156878748e+00,6.799999999999991829e+00,0.000000000000000000e+00,9.999050680832539673e-01,7.828286399724433730e-04
2.500000000000000000e-01,1.000000000000000056e-01,6.300000000000000000e+01,6.957880924593752958e+00,4.606956288437230596e-02,1.508539585958169393e+00,9.361738787951526808e-01,4.102675498103990570e+00,2.761478352250664514e+00,8.499999999999985789e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
